Time,coal,firewood,heavy_fuel_oil,light_fuel_oil,milled_peat,natural_gas,oil_shale,peat_briquette,pellets,shale_oil,sod_peat,wood_chips,wood_waste_industrial
01-Jul-2014,0,0,6.7149733273158e-06,9.24979223880877e-05,0.00592170446335006,0.0186054872907896,0.935532004911719,0,3.97553147239095e-05,0.00433401416536987,0.000316405534243821,0.0299185469559418,0.00523286846814646
01-Aug-2014,0,0,2.93891672680891e-05,9.31113884622388e-05,0.00590430746405801,0.020124634377421,0.916917801944336,0,6.83554014817495e-05,0.00523653550517086,0.000311355198380306,0.0423032206314513,0.00901128892196998
01-Sep-2014,0,0.000818633066449458,6.47679934749952e-05,0.000198260234310551,0.00557606237688375,0.0273484195068264,0.907728978048458,0,0.00013694724988494,0.00469933145360075,0.000482215434006619,0.0426013356749917,0.0103450489611123
01-Oct-2014,0,0.000560284895976193,6.70340857685802e-05,0.000369354477555734,0.00539742704566181,0.0625155659507532,0.855129383209943,0,0.000271328442396634,0.0063260023860863,0.00148847114966737,0.0537012744996501,0.0141738738565406
01-Nov-2014,0.00167458498886184,0.00173384056991658,3.0741203262451e-06,0.000240523150799471,0.00648004682402198,0.0836479152545595,0.822597166917625,0,0.000312000271917413,0.00755187481697513,0.00184543572599857,0.0604136526522752,0.013499884706723
01-Dec-2014,0.00334522923924149,0.000946309357768828,2.06067105338376e-05,0.000233572011082901,0.00805441181558729,0.0985078679437863,0.799745007847891,0,0.00038342834525648,0.00881092853620907,0.00225450155129426,0.0638332036433578,0.013864932997991
01-Jan-2015,0,0.000271571507980809,9.05790760014356e-05,0.000643982196575766,0.0126942410210158,0.105754145774217,0.786820645881988,0,0.000331149310112775,0.00952351545037434,0.00238255241677825,0.0667078334587495,0.0147797839062063
01-Feb-2015,0,0.000254194041049536,3.09699606312172e-06,0.000774718957969112,0.00674146707208841,0.0937823719387775,0.810126289937187,0,0.00019252221795376,0.00722942884731743,0.00210364613183088,0.0638098289351729,0.0149824349245898
01-Mar-2015,0,0.000229369535294262,1.23986866916272e-05,0.000915436367398476,0.00760186510133473,0.11862475362802,0.753612327553185,0,0.000269152253388724,0.00976507609980792,0.00255311165583634,0.0872694825066991,0.0191470266123437
01-Apr-2015,0,0.000219908971698416,0,0.00100122995336483,0.00756386758481488,0.0868399830371003,0.780331122905384,0,0.000174099311162833,0.0132080636642123,0.00241941539697299,0.0871887937732989,0.0210535154019904
01-May-2015,0,0.000108463147298018,6.74121601945012e-05,0.000840377680484404,0.0110142686892416,0.0420373930221841,0.862522396935611,0,8.73046166698064e-05,0.0122550213590902,0.000848248720954875,0.0547998397133353,0.0154192739549363
01-Jun-2015,0,0,5.9048075497061e-05,0.00138816835530072,0.0152063482980926,0.0443771257939604,0.846628874701501,0,6.10391935762875e-05,0.0126353089179714,0.000648402706308108,0.0579487171870881,0.0210469667707037
01-Jul-2015,0.000659727257313007,0,6.07611706011338e-05,0.00105793964553626,0.0105013893903197,0.0416318007884865,0.872227813156801,0,1.28475111967572e-05,0.0114771049641967,0.00107456583649677,0.0520088413851407,0.00928720889391181
01-Aug-2015,0,0.00016572494704902,5.08405286276757e-06,0.000257718480690242,0.00685418854184748,0.0330391095825227,0.878691653142391,0,8.81488767499749e-05,0.0109475593226448,0.000689116807063039,0.0572211414394256,0.0120405548067538
01-Sep-2015,0,0.00126579873360089,6.42800411951703e-05,0.000741416441984293,0.00682282002096736,0.0308596645133613,0.886134693204219,0,9.96713739925111e-05,0.00813107342986906,0.000419579174368475,0.0504134611642121,0.0150475419022294
01-Oct-2015,0,0.00254384529165337,4.15555596426563e-06,0.000851764926227759,0.00718102812473661,0.0765529903926523,0.80476507141172,0,0.00024251080328774,0.0107953591048703,0.00201528958461046,0.0756763955026779,0.0193715893015993
01-Nov-2015,0,0.000905715810166713,0,0.00109147090343068,0.00927160413437335,0.0832151247558091,0.791727319540933,0,0.000193451389223807,0.0189015683543644,0.00231267847247843,0.0737355682079469,0.0186454984312731
01-Dec-2015,0,0.00455181165242745,6.31776973634071e-05,0.000682287699834567,0.0117978744508072,0.110273475192654,0.751071867784397,0,0.00033307114414307,0.0156120262424439,0.00282096276650171,0.0853269808350717,0.0174664645343562
01-Jan-2016,0,0.000859416155748557,4.90124707130274e-05,0.000568539526731373,0.0104384498800348,0.148787949192043,0.752765263320147,0,0.00122832772242573,0.0116643712557052,0.00205923604858674,0.0595912844035331,0.0119881500243314
01-Feb-2016,0,0.000394681283912312,5.13269526826959e-05,0.000683092400695404,0.0108283173677603,0.128993569620689,0.741259558665247,0,0.00127895058904337,0.0116936764328042,0.00205849955351542,0.0837460224288019,0.0190123047048491
01-Mar-2016,0,0.000337059871643149,4.13184488438433e-05,0.00112009997962795,0.0111564642642296,0.129275929356084,0.731421391251252,0,0.00144501510521292,0.0131225235101614,0.0024955726408415,0.0902618987969636,0.0193227267751399
01-Apr-2016,0,5.55916814163172e-05,4.15696724876479e-06,0.00334408367805484,0.00721897691534748,0.0824207480398452,0.796196035791943,0,0.000907087480252854,0.00923885971037975,0.00157080624359108,0.0804981196651478,0.0185455338267729
01-May-2016,0,0.000505921804317426,0.000115515133891997,0.00162939556025169,0.0075835685400096,0.0574126307103667,0.825430199263405,0,0.000341947784406657,0.00954672237890694,0.000485982512922487,0.0760526354649926,0.020895480846529
01-Jun-2016,0,0,4.84198727255943e-05,0.00107902174084405,0.00632049303796372,0.0378071680843822,0.865594958316217,0,0.000209310892600413,0.00622070902164475,0.000271608987552774,0.0671473090715956,0.0153010009744734
01-Jul-2016,0,0,9.10498544531739e-05,0.000588928893096698,0.00618837677213633,0.027163226273502,0.919464286526703,0,9.37480655844923e-05,0.00631818633101603,0.000187742318316003,0.0302400535419624,0.00966440142322956
01-Aug-2016,0,0.000289723121096138,2.02314992149541e-05,0.000531362041363236,0.00377669750146219,0.0187190352794468,0.917015852389532,0,0.000139741615638945,0.00531137246927515,0.000137216872163115,0.044764960004272,0.00929380720653518
01-Sep-2016,0,0.000726602616920215,2.43997470597707e-05,0.000710618788302596,0.00443920188430836,0.0248707471522677,0.900256284399373,0,0.000185729417917657,0.00546744225560543,0.000279426527629058,0.0491898553891329,0.0138496918214833
01-Oct-2016,0,0.00536163280097944,2.7775087103533e-05,0.00247243569034022,0.00646967606577661,0.0666743345764699,0.832420512030491,0,0.000823502928025423,0.00697004986409645,0.00132763073894715,0.0634523323494514,0.0140001178683188
01-Nov-2016,0,0.007719473272027,0.000108597484558086,0.00309616429583909,0.00938095105972554,0.0816080380724411,0.808687051784628,0,0.000958522765221836,0.00727860821397294,0.00151994917920334,0.0662664926247554,0.0133761512476276
01-Dec-2016,0,0.000340474742207371,0.000255826001089217,0.00375167410973527,0.0119023544690967,0.105175032835858,0.765979117128153,0,0.00115120068738642,0.00804787185573458,0.00182742298768867,0.0842026202564513,0.0173664049265998
