NUTS3,CODE,Cluster
CH011,1589,47CH
CH011,1595,47CH
CH011,1607,47CH
CH011,1608,47CH
CH022,1609,47CH
CH011,1610,47CH
CH022,1611,47CH
CH011,1612,47CH
CH011,1613,47CH
CH022,1614,47CH
CH022,1615,47CH
CH022,1616,47CH
CH022,1617,47CH
CH022,1618,47CH
CH022,1619,47CH
CH022,1623,47CH
CH022,1624,47CH
CH022,1625,47CH
CH022,1626,47CH
CH022,1627,47CH
CH022,1628,47CH
CH022,1630,47CH
CH022,1631,47CH
CH022,1632,47CH
CH022,1633,47CH
CH022,1634,47CH
CH022,1635,47CH
CH022,1636,47CH
CH022,1637,47CH
CH022,1638,47CH
CH022,1642,47CH
CH022,1643,47CH
CH022,1644,47CH
CH022,1645,47CH
CH022,1646,47CH
CH022,1647,47CH
CH022,1648,47CH
CH022,1649,47CH
CH022,1651,47CH
CH022,1652,47CH
CH022,1653,47CH
CH022,1654,47CH
CH022,1656,47CH
CH021,1657,47CH
CH011,1658,47CH
CH011,1659,47CH
CH011,1660,47CH
CH022,1661,47CH
CH022,1663,47CH
CH022,1665,47CH
CH022,1666,47CH
CH022,1667,47CH
CH022,1669,47CH
CH022,1670,47CH
CH022,1673,47CH
CH022,1674,47CH
CH022,1675,47CH
CH022,1676,47CH
CH022,1677,47CH
CH022,1678,47CH
CH022,1679,47CH
CH022,1680,47CH
CH022,1681,47CH
CH011,1682,47CH
CH011,1683,47CH
CH022,1684,47CH
CH022,1685,47CH
CH022,1686,47CH
CH022,1687,47CH
CH022,1688,47CH
CH022,1689,47CH
CH022,1690,47CH
CH022,1691,47CH
CH022,1692,47CH
CH022,1694,47CH
CH022,1695,47CH
CH022,1696,47CH
CH022,1697,47CH
CH022,1699,47CH
CH022,1700,47CH
CH022,1701,47CH
CH022,1702,47CH
CH022,1704,47CH
CH022,1705,47CH
CH022,1706,47CH
CH022,1707,47CH
CH022,1708,47CH
CH022,1709,47CH
CH022,1712,47CH
CH022,1713,47CH
CH022,1714,47CH
CH022,1715,47CH
CH022,1716,47CH
CH022,1717,47CH
CH022,1718,47CH
CH022,1719,47CH
CH022,1720,47CH
CH022,1721,47CH
CH022,1722,47CH
CH022,1723,47CH
CH022,1724,47CH
CH022,1725,47CH
CH022,1726,47CH
CH022,1727,47CH
CH022,1728,47CH
CH022,1730,47CH
CH022,1731,47CH
CH022,1732,47CH
CH022,1733,47CH
CH022,1734,47CH
CH022,1735,47CH
CH022,1736,47CH
CH022,1737,47CH
CH021,1738,47CH
CH022,1740,47CH
CH022,1741,47CH
CH022,1742,47CH
CH022,1744,47CH
CH022,1745,47CH
CH022,1746,47CH
CH022,1747,47CH
CH022,1748,47CH
CH022,1749,47CH
CH022,1752,47CH
CH022,1753,47CH
CH022,1754,47CH
CH022,1756,47CH
CH022,1757,47CH
CH022,1762,47CH
CH022,1763,47CH
CH022,1772,47CH
CH022,1773,47CH
CH022,1774,47CH
CH022,1775,47CH
CH022,1776,47CH
CH022,1782,47CH
CH022,1783,47CH
CH022,1784,47CH
CH022,1785,47CH
CH022,1786,47CH
CH022,1787,47CH
CH022,1788,47CH
CH022,1789,47CH
CH022,1791,47CH
CH022,1792,47CH
CH022,1793,47CH
CH022,1794,47CH
CH022,1795,47CH
CH022,1796,47CH
CH021,1797,47CH
CH011,1800,47CH
CH011,1801,47CH
CH011,1802,47CH
CH011,1803,47CH
CH011,1804,47CH
CH011,1805,47CH
CH011,1806,47CH
CH011,1807,47CH
CH011,1808,47CH
CH011,1809,47CH
CH011,1811,47CH
CH011,1814,47CH
CH011,1815,47CH
CH011,1816,47CH
CH011,1817,47CH
CH011,1818,47CH
CH011,1820,47CH
CH011,1822,47CH
CH011,1823,47CH
CH011,1824,47CH
CH011,1832,47CH
CH011,1833,47CH
CH011,1844,47CH
CH011,1845,47CH
CH011,1846,47CH
CH011,1847,47CH
CH011,1852,47CH
CH011,1853,47CH
CH011,1854,47CH
CH011,1856,47CH
CH011,1860,47CH
CH011,1862,47CH
CH011,1863,47CH
CH011,1864,47CH
CH011,1865,47CH
CH011,1866,47CH
CH011,1867,47CH
CH012,1868,48CH
CH012,1869,48CH
CH012,1870,48CH
CH012,1871,48CH
CH012,1872,48CH
CH012,1873,48CH
CH012,1874,48CH
CH012,1875,48CH
CH011,1880,47CH
CH011,1882,47CH
CH011,1884,47CH
CH011,1885,47CH
CH012,1890,48CH
CH012,1891,48CH
CH011,1892,47CH
CH012,1893,48CH
CH012,1895,48CH
CH012,1896,48CH
CH012,1897,48CH
CH012,1898,48CH
CH012,1899,48CH
CH012,1902,48CH
CH012,1903,48CH
CH012,1904,48CH
CH012,1905,48CH
CH012,1906,48CH
CH012,1907,48CH
CH012,1908,48CH
CH012,1911,48CH
CH012,1912,48CH
CH012,1913,48CH
CH012,1914,48CH
CH012,1918,48CH
CH012,1919,48CH
CH012,1920,48CH
CH012,1921,48CH
CH012,1922,48CH
CH012,1923,48CH
CH012,1925,48CH
CH012,1926,48CH
CH012,1927,48CH
CH012,1928,48CH
CH012,1929,48CH
CH012,1930,48CH
CH012,1932,48CH
CH012,1933,48CH
CH012,1934,48CH
CH012,1936,48CH
CH012,1937,48CH
CH012,1938,48CH
CH012,1940,48CH
CH012,1941,48CH
CH012,1942,48CH
CH012,1943,48CH
CH012,1944,48CH
CH012,1945,48CH
CH012,1946,48CH
CH012,1947,48CH
CH012,1948,48CH
CH012,1950,48CH
CH012,1951,48CH
CH012,1953,48CH
CH012,1955,48CH
CH012,1957,48CH
CH012,1958,48CH
CH012,1960,48CH
