NUTS3,CODE,Cluster
EE008,63217,73EE
EE008,63218,73EE
EE008,63219,73EE
EE008,63220,73EE
EE008,63221,73EE
EE008,63222,73EE
EE008,63223,73EE
EE008,63224,73EE
EE008,63225,73EE
EE008,63226,73EE
EE008,63227,73EE
EE008,63228,73EE
EE008,63229,73EE
EE008,63230,73EE
EE008,63303,73EE
EE008,63304,73EE
EE008,63305,73EE
EE008,63306,73EE
EE008,63307,73EE
EE008,63308,73EE
EE008,63309,73EE
EE008,63404,73EE
EE008,63405,73EE
EE008,63406,73EE
EE008,63407,73EE
EE008,63408,73EE
EE008,63409,73EE
EE008,63410,73EE
EE008,63411,73EE
EE008,63412,73EE
EE008,63413,73EE
EE008,63414,73EE
EE008,63415,73EE
EE008,63416,73EE
EE008,63417,73EE
EE008,63418,73EE
EE008,63419,73EE
EE008,63502,73EE
EE008,63503,73EE
EE008,63504,73EE
EE008,63505,73EE
EE008,63506,73EE
EE008,63507,73EE
EE008,63508,73EE
EE008,63509,73EE
EE008,63510,73EE
EE008,63511,73EE
EE008,63512,73EE
EE008,63513,73EE
EE008,63514,73EE
EE008,63601,73EE
EE008,63602,73EE
EE008,63603,73EE
EE008,63604,73EE
EE008,63605,73EE
EE008,63606,73EE
EE008,63607,73EE
EE008,63608,73EE
EE008,63609,73EE
EE008,63610,73EE
EE008,63611,73EE
EE008,63702,73EE
EE008,63703,73EE
EE008,63704,73EE
EE008,63705,73EE
EE008,63706,73EE
EE008,63707,73EE
EE008,63708,73EE
EE008,63709,73EE
EE008,63710,73EE
EE008,64001,73EE
EE008,64004,73EE
EE008,64005,73EE
EE008,64006,73EE
EE008,64007,73EE
EE008,64008,73EE
EE008,64009,73EE
EE008,64010,73EE
EE008,64011,73EE
EE008,64012,73EE
EE008,64013,73EE
EE008,64014,73EE
EE008,64015,73EE
EE008,64016,73EE
EE008,64017,73EE
EE008,64018,73EE
EE008,64019,73EE
EE008,64020,73EE
EE008,64021,73EE
EE008,64022,73EE
EE008,64023,73EE
EE008,64024,73EE
EE008,64025,73EE
EE008,64026,73EE
EE008,64027,73EE
EE008,64028,73EE
EE008,64029,73EE
EE008,64030,73EE
EE008,64031,73EE
EE008,64032,73EE
EE008,64033,73EE
EE008,64034,73EE
EE008,64035,73EE
EE008,64036,73EE
EE008,64037,73EE
EE008,64101,73EE
EE008,64102,73EE
EE008,64103,73EE
EE008,64104,73EE
EE008,64105,73EE
EE008,64106,73EE
EE008,64107,73EE
EE008,64108,73EE
EE008,64109,73EE
EE008,64110,73EE
EE008,64111,73EE
EE008,64112,73EE
EE008,64113,73EE
EE008,64114,73EE
EE008,64115,73EE
EE008,64116,73EE
EE008,64117,73EE
EE008,64118,73EE
EE008,64119,73EE
EE008,64121,73EE
EE008,64122,73EE
EE008,64123,73EE
EE008,64124,73EE
EE008,64125,73EE
EE008,64126,73EE
EE008,64127,73EE
EE008,64128,73EE
EE008,64129,73EE
EE008,64130,73EE
EE008,64131,73EE
EE008,64203,73EE
EE008,64204,73EE
EE008,64205,73EE
EE008,64206,73EE
EE008,64207,73EE
EE008,64208,73EE
EE008,64209,73EE
EE008,64210,73EE
EE008,64211,73EE
EE008,64212,73EE
EE008,64213,73EE
EE008,64214,73EE
EE008,64215,73EE
EE008,64216,73EE
EE008,64217,73EE
EE008,64218,73EE
EE008,64219,73EE
EE008,64220,73EE
EE008,64221,73EE
EE008,64222,73EE
EE008,64223,73EE
EE008,64224,73EE
EE008,64225,73EE
EE008,64226,73EE
EE008,64227,73EE
EE008,64228,73EE
EE008,64229,73EE
EE008,64231,73EE
EE008,64232,73EE
EE008,64233,73EE
EE008,64301,73EE
EE008,64302,73EE
EE008,64303,73EE
EE008,64304,73EE
EE008,64305,73EE
EE008,64306,73EE
EE008,64307,73EE
EE008,64308,73EE
EE008,64309,73EE
EE008,64311,73EE
EE008,64312,73EE
EE008,64313,73EE
EE008,64314,73EE
EE008,64315,73EE
EE008,64316,73EE
EE008,64317,73EE
EE008,64318,73EE
EE008,64319,73EE
EE008,64320,73EE
EE008,64401,73EE
EE008,64402,73EE
EE008,64403,73EE
EE008,64405,73EE
EE008,64406,73EE
EE008,64407,73EE
EE008,64408,73EE
EE008,64409,73EE
EE008,64410,73EE
EE008,64411,73EE
EE008,64412,73EE
EE008,64413,73EE
EE008,64414,73EE
EE008,64415,73EE
EE008,64416,73EE
EE008,64417,73EE
EE008,64418,73EE
EE008,64419,73EE
EE008,64420,73EE
EE008,64421,73EE
EE008,64422,73EE
EE008,64423,73EE
EE008,64424,73EE
EE008,64425,73EE
EE008,64426,73EE
EE008,64427,73EE
EE008,64428,73EE
EE008,64503,73EE
EE008,64504,73EE
EE008,64505,73EE
EE008,64506,73EE
EE008,64604,73EE
EE008,64605,73EE
EE008,64606,73EE
EE008,64607,73EE
EE008,64608,73EE
EE008,64609,73EE
EE008,64610,73EE
EE008,64611,73EE
EE008,64612,73EE
EE008,64613,73EE
EE008,64614,73EE
EE008,64615,73EE
EE008,64616,73EE
EE008,64617,73EE
EE008,64618,73EE
EE008,65001,73EE
EE008,65002,73EE
EE008,65003,73EE
EE008,65004,73EE
EE008,65005,73EE
EE008,65006,73EE
EE008,65007,73EE
EE008,65008,73EE
EE008,65009,73EE
EE008,65010,73EE
EE008,65012,73EE
EE008,65013,73EE
EE008,65014,73EE
EE008,65015,73EE
EE008,65016,73EE
EE008,65017,73EE
EE008,65018,73EE
EE008,65019,73EE
EE008,65020,73EE
EE008,65021,73EE
EE008,65022,73EE
EE008,65023,73EE
EE008,65024,73EE
EE008,65025,73EE
EE008,65026,73EE
EE008,65027,73EE
EE008,65028,73EE
EE008,65029,73EE
EE008,65030,73EE
EE008,65031,73EE
EE008,65032,73EE
EE008,65033,73EE
EE008,65034,73EE
EE008,65035,73EE
EE008,65036,73EE
EE008,65037,73EE
EE008,65038,73EE
EE008,65039,73EE
EE008,65040,73EE
EE008,65041,73EE
EE008,65042,73EE
EE008,65043,73EE
EE008,65044,73EE
EE008,65045,73EE
EE008,65101,73EE
EE008,65102,73EE
EE008,65103,73EE
EE008,65104,73EE
EE008,65105,73EE
EE008,65106,73EE
EE008,65107,73EE
EE008,65108,73EE
EE008,65109,73EE
EE008,65110,73EE
EE008,65111,73EE
EE008,65113,73EE
EE008,65114,73EE
EE008,65115,73EE
EE008,65116,73EE
EE008,65117,73EE
EE008,65118,73EE
EE008,65119,73EE
EE008,65120,73EE
EE008,65121,73EE
EE008,65122,73EE
EE008,65123,73EE
EE008,65124,73EE
EE008,65125,73EE
EE008,65126,73EE
EE008,65128,73EE
EE008,65129,73EE
EE008,65130,73EE
EE008,65131,73EE
EE008,65132,73EE
EE008,65133,73EE
EE008,65134,73EE
EE008,65135,73EE
EE008,65136,73EE
EE008,65137,73EE
EE008,65138,73EE
EE008,65139,73EE
EE008,65140,73EE
EE008,65141,73EE
EE008,65142,73EE
EE008,65143,73EE
EE008,65144,73EE
EE008,65145,73EE
EE008,65146,73EE
EE008,65147,73EE
EE008,65148,73EE
EE008,65149,73EE
EE008,65150,73EE
EE008,65151,73EE
EE008,65152,73EE
EE008,65153,73EE
EE008,65154,73EE
EE008,65155,73EE
EE008,65156,73EE
EE008,65157,73EE
EE008,65158,73EE
EE008,65159,73EE
EE008,65160,73EE
EE008,65161,73EE
EE008,65162,73EE
EE008,65163,73EE
EE008,65164,73EE
EE008,65165,73EE
EE008,65166,73EE
EE008,65167,73EE
EE008,65168,73EE
EE008,65169,73EE
EE008,65170,73EE
EE008,65171,73EE
EE008,65172,73EE
EE008,65173,73EE
EE008,65174,73EE
EE008,65175,73EE
EE008,65176,73EE
EE008,65177,73EE
EE008,65178,73EE
EE008,65179,73EE
EE008,65180,73EE
EE008,65181,73EE
EE008,65182,73EE
EE008,65183,73EE
EE008,65184,73EE
EE008,65185,73EE
EE008,65186,73EE
EE008,65187,73EE
EE008,65188,73EE
EE008,65189,73EE
EE008,65190,73EE
EE008,65191,73EE
