NUTS3,CODE,Cluster
DK022,4943,72DK
DK022,4944,72DK
DK022,4945,72DK
DK022,4951,72DK
DK022,4952,72DK
DK022,4953,72DK
DK022,4960,72DK
DK022,4970,72DK
DK022,4983,72DK
DK022,4990,72DK
DK032,6000,38DK
DK032,6040,38DK
DK032,6051,38DK
DK032,6052,38DK
DK032,6064,38DK
DK032,6070,38DK
DK032,6091,38DK
DK032,6092,38DK
DK032,6093,38DK
DK032,6094,38DK
DK032,6100,38DK
DK032,6210,38DK
DK032,6230,38DK
DK032,6240,38DK
DK032,6261,38DK
DK032,6270,38DK
DK032,6280,38DK
DK032,6300,38DK
DK032,6310,38DK
DK032,6320,38DK
DK032,6330,38DK
DK032,6340,38DK
DK032,6360,38DK
DK032,6372,38DK
DK032,6392,38DK
DK032,6400,38DK
DK032,6430,38DK
DK032,6440,38DK
DK032,6470,38DK
DK032,6500,38DK
DK032,6510,38DK
DK032,6520,38DK
DK032,6534,38DK
DK032,6535,38DK
DK032,6541,38DK
DK032,6560,38DK
DK032,6580,38DK
DK032,6600,38DK
DK032,6621,38DK
DK032,6622,38DK
DK032,6623,38DK
DK032,6630,38DK
DK032,6640,38DK
DK032,6650,38DK
DK032,6660,38DK
DK032,6670,38DK
DK032,6682,38DK
DK032,6683,38DK
DK032,6690,38DK
DK032,6700,38DK
DK032,6705,38DK
DK032,6710,38DK
DK032,6715,38DK
DK032,6720,38DK
DK032,6731,38DK
DK032,6740,38DK
DK032,6752,38DK
DK032,6753,38DK
DK032,6760,38DK
DK032,6771,38DK
DK032,6780,38DK
DK032,6792,38DK
DK032,6800,38DK
DK032,6818,38DK
DK032,6823,38DK
DK032,6830,38DK
DK032,6840,38DK
DK032,6851,38DK
DK032,6852,38DK
DK032,6853,38DK
DK032,6854,38DK
DK032,6855,38DK
DK032,6857,38DK
DK032,6862,38DK
DK032,6870,38DK
DK032,7000,38DK
DK032,7080,38DK
DK032,7100,38DK
DK032,7120,38DK
DK032,7173,38DK
DK032,7182,38DK
DK032,7183,38DK
DK032,7184,38DK
DK032,7190,38DK
DK032,7200,38DK
DK032,7250,38DK
DK032,7260,38DK
DK032,7300,38DK
DK032,7321,38DK
DK032,7323,38DK
DK041,6880,38DK
DK041,6893,38DK
DK041,6900,38DK
DK041,6920,38DK
DK041,6933,38DK
DK041,6940,38DK
DK041,6950,38DK
DK041,6960,38DK
DK041,6971,38DK
DK041,6973,38DK
DK041,6980,38DK
DK041,6990,38DK
DK041,7270,38DK
DK041,7280,38DK
DK041,7330,38DK
DK041,7361,38DK
DK041,7400,38DK
DK041,7430,38DK
DK041,7441,38DK
DK041,7442,38DK
DK041,7451,38DK
DK041,7470,38DK
DK041,7480,38DK
DK041,7490,38DK
DK041,7500,38DK
DK041,7540,38DK
DK041,7550,38DK
DK041,7560,38DK
DK041,7570,38DK
DK041,7600,38DK
DK041,7620,38DK
DK041,7650,38DK
DK041,7660,38DK
DK041,7673,38DK
DK041,7680,38DK
DK041,7790,38DK
DK041,7800,38DK
DK041,7830,38DK
DK041,7840,38DK
DK041,7850,38DK
DK041,7860,38DK
DK041,7870,38DK
DK041,7884,38DK
DK041,8765,38DK
DK041,8766,38DK
DK041,8800,38DK
DK041,8830,38DK
DK041,8831,38DK
DK041,8832,38DK
DK041,8840,38DK
DK041,8850,38DK
DK041,9632,38DK
DK042,7130,38DK
DK042,7140,38DK
DK042,7150,38DK
DK042,7160,38DK
DK042,7171,38DK
DK042,7362,38DK
DK042,8000,38DK
DK042,8200,38DK
DK042,8210,38DK
DK042,8220,38DK
DK042,8230,38DK
DK042,8240,38DK
DK042,8250,38DK
DK042,8260,38DK
DK042,8270,38DK
DK042,8300,38DK
DK042,8305,38DK
DK042,8310,38DK
DK042,8320,38DK
DK042,8330,38DK
DK042,8340,38DK
DK042,8350,38DK
DK042,8355,38DK
DK042,8361,38DK
DK042,8362,38DK
DK042,8370,38DK
DK042,8380,38DK
DK042,8381,38DK
DK042,8382,38DK
DK042,8400,38DK
DK042,8410,38DK
DK042,8444,38DK
DK042,8450,38DK
DK042,8462,38DK
DK042,8464,38DK
DK042,8471,38DK
DK042,8472,38DK
DK042,8500,38DK
DK042,8520,38DK
DK042,8530,38DK
DK042,8541,38DK
DK042,8543,38DK
DK042,8544,38DK
DK042,8550,38DK
DK042,8560,38DK
DK042,8570,38DK
DK042,8581,38DK
DK042,8585,38DK
DK042,8586,38DK
DK042,8592,38DK
DK042,8600,38DK
DK042,8620,38DK
DK042,8632,38DK
DK042,8641,38DK
DK042,8643,38DK
DK042,8653,38DK
DK042,8654,38DK
DK042,8660,38DK
DK042,8670,38DK
DK042,8680,38DK
DK042,8700,38DK
DK042,8721,38DK
DK042,8722,38DK
DK042,8723,38DK
DK042,8732,38DK
DK042,8740,38DK
DK042,8751,38DK
DK042,8752,38DK
DK042,8762,38DK
DK042,8763,38DK
DK042,8781,38DK
DK042,8783,38DK
DK042,8789,38DK
DK042,8799,38DK
DK042,8860,38DK
DK042,8870,38DK
DK042,8881,38DK
DK042,8882,38DK
DK042,8883,38DK
DK042,8900,38DK
DK042,8920,38DK
DK042,8930,38DK
DK042,8940,38DK
DK042,8950,38DK
DK042,8960,38DK
DK042,8961,38DK
DK042,8963,38DK
DK042,8970,38DK
DK042,8981,38DK
DK042,8983,38DK
DK042,8990,38DK
DK050,7700,38DK
DK050,7730,38DK
DK050,7741,38DK
DK050,7742,38DK
DK050,7752,38DK
DK050,7755,38DK
DK050,7760,38DK
DK050,7770,38DK
DK050,7900,38DK
DK050,7950,38DK
DK050,7960,38DK
DK050,7970,38DK
DK050,7980,38DK
DK050,7990,38DK
DK050,9000,38DK
DK050,9200,38DK
DK050,9210,38DK
DK050,9220,38DK
DK050,9230,38DK
DK050,9260,38DK
DK050,9270,38DK
DK050,9280,38DK
DK050,9293,38DK
DK050,9300,38DK
DK050,9310,38DK
DK050,9320,38DK
DK050,9330,38DK
DK050,9340,38DK
DK050,9352,38DK
DK050,9362,38DK
DK050,9370,38DK
DK050,9380,38DK
DK050,9381,38DK
DK050,9382,38DK
DK050,9400,38DK
DK050,9430,38DK
DK050,9440,38DK
DK050,9460,38DK
DK050,9480,38DK
DK050,9490,38DK
DK050,9492,38DK
DK050,9493,38DK
DK050,9500,38DK
DK050,9510,38DK
DK050,9520,38DK
DK050,9530,38DK
DK050,9541,38DK
DK050,9550,38DK
DK050,9560,38DK
DK050,9574,38DK
DK050,9575,38DK
DK050,9600,38DK
DK050,9610,38DK
DK050,9620,38DK
DK050,9631,38DK
DK050,9640,38DK
DK050,9670,38DK
DK050,9681,38DK
DK050,9690,38DK
DK050,9700,38DK
DK050,9740,38DK
DK050,9750,38DK
DK050,9760,38DK
DK050,9800,38DK
DK050,9830,38DK
DK050,9850,38DK
DK050,9870,38DK
DK050,9881,38DK
DK050,9900,38DK
DK050,9940,38DK
DK050,9970,38DK
DK050,9981,38DK
DK050,9982,38DK
DK050,9990,38DK
DK011,917,72DK
DK011,1001,72DK
DK011,1002,72DK
DK011,1003,72DK
DK011,1004,72DK
DK011,1005,72DK
DK011,1006,72DK
DK011,1007,72DK
DK011,1008,72DK
DK011,1009,72DK
DK011,1010,72DK
DK011,1011,72DK
DK011,1012,72DK
DK011,1013,72DK
DK011,1014,72DK
DK011,1015,72DK
DK011,1016,72DK
DK011,1017,72DK
DK011,1018,72DK
DK011,1019,72DK
DK011,1020,72DK
DK011,1021,72DK
DK011,1022,72DK
DK011,1023,72DK
DK011,1024,72DK
DK011,1025,72DK
DK011,1026,72DK
DK011,1092,72DK
DK011,1093,72DK
DK011,1095,72DK
DK011,1098,72DK
DK011,1140,72DK
DK011,1147,72DK
DK011,1148,72DK
DK011,1217,72DK
DK011,1240,72DK
DK011,1291,72DK
DK011,1448,72DK
DK011,1500,72DK
DK011,1501,72DK
DK011,1502,72DK
DK011,1503,72DK
DK011,1504,72DK
DK011,1505,72DK
DK011,1506,72DK
DK011,1507,72DK
DK011,1508,72DK
DK011,1509,72DK
DK011,1510,72DK
DK011,1513,72DK
DK011,1532,72DK
DK011,1533,72DK
DK011,1592,72DK
DK011,1599,72DK
DK011,1630,72DK
DK011,1780,72DK
DK011,1785,72DK
DK011,1786,72DK
DK011,1787,72DK
DK011,1790,72DK
DK011,1835,72DK
DK031,5100,38DK
DK012,800,72DK
DK032,6701,38DK
DK032,7007,38DK
DK042,8100,38DK
DK042,8245,38DK
DK050,900,38DK
DK050,960,38DK
DK050,999,38DK
DK050,9100,38DK
DK011,1221,72DK
DK011,1409,72DK
DK011,1433,72DK
DK011,2150,72DK
DK031,5390,38DK
DK031,5602,38DK
DK031,5700,38DK
DK022,4736,72DK
DK032,6200,38DK
DK042,8420,38DK
DK050,9240,38DK
