NUTS3,CODE,Cluster
RS217,36342,65RS
RS217,36343,65RS
RS217,36344,65RS
RS217,36345,65RS
RS217,36346,65RS
RS217,36350,65RS
RS217,36353,65RS
RS217,36354,65RS
RS218,34000,65RS
RS218,34202,65RS
RS218,34203,65RS
RS218,34204,65RS
RS218,34205,65RS
RS218,34206,65RS
RS218,34207,65RS
RS218,34209,65RS
RS218,34210,65RS
RS218,34212,65RS
RS218,34213,65RS
RS218,34215,65RS
RS218,34216,65RS
RS218,34217,65RS
RS218,34220,65RS
RS218,34224,65RS
RS218,34225,65RS
RS218,34226,65RS
RS218,34227,65RS
RS218,34228,65RS
RS218,34229,65RS
RS218,34230,65RS
RS218,34231,65RS
RS218,34232,65RS
RS218,34240,65RS
RS218,34242,65RS
RS218,34243,65RS
RS218,34244,65RS
RS218,34300,65RS
RS218,34301,65RS
RS218,34302,65RS
RS218,34304,65RS
RS218,34305,65RS
RS218,34306,65RS
RS218,34307,65RS
RS218,34308,65RS
RS218,34309,65RS
RS218,34310,65RS
RS218,34312,65RS
RS218,34313,65RS
RS218,34314,65RS
RS218,34318,65RS
RS218,34321,65RS
RS218,34322,65RS
RS218,34323,65RS
RS218,34324,65RS
RS218,34325,65RS
RS221,19204,65RS
RS221,19210,65RS
RS221,19213,65RS
RS221,19215,65RS
RS221,19216,65RS
RS221,19219,65RS
RS221,19220,65RS
RS221,19221,65RS
RS221,19222,65RS
RS221,19225,65RS
RS221,19226,65RS
RS221,19234,65RS
RS221,19250,65RS
RS221,19257,65RS
RS221,19258,65RS
RS221,19300,65RS
RS221,19303,65RS
RS221,19304,65RS
RS221,19305,65RS
RS221,19306,65RS
RS221,19307,65RS
RS221,19310,65RS
RS221,19314,65RS
RS221,19315,65RS
RS221,19316,65RS
RS221,19317,65RS
RS221,19318,65RS
RS221,19320,65RS
RS221,19321,65RS
RS221,19322,65RS
RS221,19323,65RS
RS221,19325,65RS
RS221,19326,65RS
RS221,19327,65RS
RS221,19328,65RS
RS221,19329,65RS
RS221,19330,65RS
RS221,19334,65RS
RS221,19335,65RS
RS221,19373,65RS
RS223,18230,65RS
RS223,18232,65RS
RS223,18234,65RS
RS223,18235,65RS
RS223,18236,65RS
RS223,18237,65RS
RS223,19000,65RS
RS223,19205,65RS
RS223,19206,65RS
RS223,19208,65RS
RS223,19209,65RS
RS223,19214,65RS
RS223,19223,65RS
RS223,19224,65RS
RS223,19227,65RS
RS223,19228,65RS
RS223,19229,65RS
RS223,19233,65RS
RS223,19235,65RS
RS223,19311,65RS
RS223,19312,65RS
RS223,19313,65RS
RS223,19340,65RS
RS223,19341,65RS
RS223,19342,65RS
RS223,19343,65RS
RS223,19344,65RS
RS223,19345,65RS
RS223,19347,65RS
RS223,19350,65RS
RS223,19352,65RS
RS223,19353,65RS
RS223,19362,65RS
RS223,19366,65RS
RS223,19367,65RS
RS223,19368,65RS
RS223,19369,65RS
RS223,19370,65RS
RS223,19371,65RS
RS223,19372,65RS
RS223,19375,65RS
RS223,19376,65RS
RS223,19377,65RS
RS223,19378,65RS
RS224,16000,65RS
RS224,16201,65RS
RS224,16203,65RS
RS224,16204,65RS
RS224,16205,65RS
RS224,16206,65RS
RS224,16210,65RS
RS224,16211,65RS
RS224,16212,65RS
RS224,16213,65RS
RS224,16215,65RS
RS224,16220,65RS
RS224,16221,65RS
RS224,16222,65RS
RS224,16223,65RS
RS224,16230,65RS
RS224,16231,65RS
RS224,16232,65RS
RS224,16233,65RS
RS224,16236,65RS
RS224,16240,65RS
RS224,16244,65RS
RS224,16246,65RS
RS224,16247,65RS
RS224,16248,65RS
RS224,16251,65RS
RS224,16252,65RS
RS224,16253,65RS
RS225,18000,65RS
RS225,18201,65RS
RS225,18202,65RS
RS225,18203,65RS
RS225,18204,65RS
RS225,18205,65RS
RS225,18206,65RS
RS225,18207,65RS
RS225,18208,65RS
RS225,18209,65RS
RS225,18210,65RS
RS225,18211,65RS
RS225,18212,65RS
RS225,18213,65RS
RS225,18214,65RS
RS225,18215,65RS
RS225,18216,65RS
RS225,18217,65RS
RS225,18219,65RS
RS225,18220,65RS
RS225,18221,65RS
RS225,18222,65RS
RS225,18223,65RS
RS225,18224,65RS
RS225,18225,65RS
RS225,18226,65RS
RS225,18227,65RS
RS225,18228,65RS
RS225,18229,65RS
RS225,18240,65RS
RS225,18241,65RS
RS225,18242,65RS
RS225,18244,65RS
RS225,18245,65RS
RS225,18246,65RS
RS225,18250,65RS
RS225,18251,65RS
RS225,18252,65RS
RS225,18253,65RS
RS225,18254,65RS
RS225,18255,65RS
RS225,18257,65RS
RS225,18258,65RS
RS225,18260,65RS
RS225,18262,65RS
RS225,18311,65RS
RS225,18312,65RS
RS225,18360,65RS
RS225,18365,65RS
RS225,18366,65RS
RS225,18368,65RS
RS225,18410,65RS
RS225,18411,65RS
RS225,18415,65RS
RS225,18417,65RS
RS225,34211,65RS
RS225,37213,65RS
RS225,37215,65RS
RS225,37216,65RS
RS225,37218,65RS
RS226,18300,65RS
RS226,18304,65RS
RS226,18306,65RS
RS226,18307,65RS
RS226,18309,65RS
RS226,18310,65RS
RS226,18313,65RS
RS226,18314,65RS
RS226,18315,65RS
RS226,18320,65RS
RS226,18321,65RS
RS226,18322,65RS
RS226,18323,65RS
RS226,18324,65RS
RS226,18326,65RS
RS226,18330,65RS
RS226,18332,65RS
RS226,18333,65RS
RS226,18355,65RS
RS227,11300,65RS
RS227,11310,65RS
RS227,11311,65RS
RS227,11312,65RS
RS227,11313,65RS
RS227,11314,65RS
RS227,11315,65RS
RS227,11316,65RS
RS227,11317,65RS
RS227,11318,65RS
RS227,11319,65RS
RS227,11320,65RS
RS227,11321,65RS
RS227,11322,65RS
RS227,11323,65RS
RS227,11324,65RS
RS227,11325,65RS
RS227,11328,65RS
RS227,11329,65RS
RS227,11407,65RS
RS227,11411,65RS
RS227,11420,65RS
RS227,11423,65RS
RS227,11425,65RS
RS227,11431,65RS
RS227,11432,65RS
RS228,17501,65RS
RS228,17507,65RS
RS228,17508,65RS
RS228,17510,65RS
RS228,17511,65RS
RS228,17512,65RS
RS228,17513,65RS
RS228,17514,65RS
RS228,17520,65RS
RS228,17521,65RS
RS228,17522,65RS
RS228,17523,65RS
RS228,17524,65RS
RS228,17525,65RS
